,Image_Path,Label,Class_Name,Width,Height
2964,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02944.jpg,pink-yellow dahlia,60,500,752
2965,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02979.jpg,pink-yellow dahlia,60,500,623
2966,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02938.jpg,pink-yellow dahlia,60,500,704
2967,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02941.jpg,pink-yellow dahlia,60,500,752
2968,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02964.jpg,pink-yellow dahlia,60,500,752
2969,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02957.jpg,pink-yellow dahlia,60,500,752
2970,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02991.jpg,pink-yellow dahlia,60,500,682
2971,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02930.jpg,pink-yellow dahlia,60,500,752
2972,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02950.jpg,pink-yellow dahlia,60,500,752
2973,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02924.jpg,pink-yellow dahlia,60,500,752
2974,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02999.jpg,pink-yellow dahlia,60,752,500
2975,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02926.jpg,pink-yellow dahlia,60,500,752
2976,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02931.jpg,pink-yellow dahlia,60,500,752
2977,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02934.jpg,pink-yellow dahlia,60,500,752
2978,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02995.jpg,pink-yellow dahlia,60,752,500
2979,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02949.jpg,pink-yellow dahlia,60,500,752
2980,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02980.jpg,pink-yellow dahlia,60,752,500
2981,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02935.jpg,pink-yellow dahlia,60,500,752
2982,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02966.jpg,pink-yellow dahlia,60,500,752
2983,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02984.jpg,pink-yellow dahlia,60,500,752
2984,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02963.jpg,pink-yellow dahlia,60,500,919
2985,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02947.jpg,pink-yellow dahlia,60,522,500
2986,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02940.jpg,pink-yellow dahlia,60,500,752
2987,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02951.jpg,pink-yellow dahlia,60,500,752
2988,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02986.jpg,pink-yellow dahlia,60,500,752
2989,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02972.jpg,pink-yellow dahlia,60,500,774
2990,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02939.jpg,pink-yellow dahlia,60,500,539
2991,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02962.jpg,pink-yellow dahlia,60,500,755
2992,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02955.jpg,pink-yellow dahlia,60,651,500
2993,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02983.jpg,pink-yellow dahlia,60,500,707
2994,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02922.jpg,pink-yellow dahlia,60,500,752
2995,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02927.jpg,pink-yellow dahlia,60,500,752
2996,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02969.jpg,pink-yellow dahlia,60,500,755
2997,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02960.jpg,pink-yellow dahlia,60,500,752
2998,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02994.jpg,pink-yellow dahlia,60,752,500
2999,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02998.jpg,pink-yellow dahlia,60,500,661
3000,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02954.jpg,pink-yellow dahlia,60,500,717
3001,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02990.jpg,pink-yellow dahlia,60,500,646
3002,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02985.jpg,pink-yellow dahlia,60,500,666
3003,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02943.jpg,pink-yellow dahlia,60,631,500
3004,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02989.jpg,pink-yellow dahlia,60,752,500
3005,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_03001.jpg,pink-yellow dahlia,60,659,500
3006,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02982.jpg,pink-yellow dahlia,60,573,500
3007,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02952.jpg,pink-yellow dahlia,60,500,800
3008,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02970.jpg,pink-yellow dahlia,60,500,752
3009,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02929.jpg,pink-yellow dahlia,60,500,722
3010,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02993.jpg,pink-yellow dahlia,60,752,500
3011,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02973.jpg,pink-yellow dahlia,60,711,500
3012,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02953.jpg,pink-yellow dahlia,60,500,681
3013,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_02975.jpg,pink-yellow dahlia,60,500,707
3014,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_03017.jpg,pink-yellow dahlia,60,500,752
3015,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_03019.jpg,pink-yellow dahlia,60,752,500
3016,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_03022.jpg,pink-yellow dahlia,60,678,500
3017,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_03005.jpg,pink-yellow dahlia,60,500,752
3018,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_03014.jpg,pink-yellow dahlia,60,500,752
3019,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_03020.jpg,pink-yellow dahlia,60,500,626
3020,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_03010.jpg,pink-yellow dahlia,60,500,752
3021,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_03018.jpg,pink-yellow dahlia,60,752,500
3022,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_03013.jpg,pink-yellow dahlia,60,500,752
3023,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_03011.jpg,pink-yellow dahlia,60,500,752
3024,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_03025.jpg,pink-yellow dahlia,60,698,500
3025,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_03009.jpg,pink-yellow dahlia,60,500,752
3026,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_03023.jpg,pink-yellow dahlia,60,585,500
3027,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_03021.jpg,pink-yellow dahlia,60,752,500
3028,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_03028.jpg,pink-yellow dahlia,60,500,752
3029,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_03006.jpg,pink-yellow dahlia,60,500,752
3030,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_03027.jpg,pink-yellow dahlia,60,500,641
3031,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_03015.jpg,pink-yellow dahlia,60,500,752
3032,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_03004.jpg,pink-yellow dahlia,60,649,500
3033,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_03024.jpg,pink-yellow dahlia,60,500,752
3034,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_03002.jpg,pink-yellow dahlia,60,500,665
3035,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_03007.jpg,pink-yellow dahlia,60,500,752
3036,/content/drive/MyDrive/Continental_task/Dataset/train/60/image_03012.jpg,pink-yellow dahlia,60,500,752
3037,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01166.jpg,rose,74,500,683
3038,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01234.jpg,rose,74,501,762
3039,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01163.jpg,rose,74,500,624
3040,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01181.jpg,rose,74,530,501
3041,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01158.jpg,rose,74,500,514
3042,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01177.jpg,rose,74,500,709
3043,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01207.jpg,rose,74,501,717
3044,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01169.jpg,rose,74,550,500
3045,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01211.jpg,rose,74,500,667
3046,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01252.jpg,rose,74,500,777
3047,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01237.jpg,rose,74,667,500
3048,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01199.jpg,rose,74,501,737
3049,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01233.jpg,rose,74,500,804
3050,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01202.jpg,rose,74,500,752
3051,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01228.jpg,rose,74,500,667
3052,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01243.jpg,rose,74,529,500
3053,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01203.jpg,rose,74,500,752
3054,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01171.jpg,rose,74,500,667
3055,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01147.jpg,rose,74,500,695
3056,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01189.jpg,rose,74,500,752
3057,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01170.jpg,rose,74,686,500
3058,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01219.jpg,rose,74,667,500
3059,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01242.jpg,rose,74,500,547
3060,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01206.jpg,rose,74,500,752
3061,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01150.jpg,rose,74,626,500
3062,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01172.jpg,rose,74,500,667
3063,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01204.jpg,rose,74,500,747
3064,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01194.jpg,rose,74,500,752
3065,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01232.jpg,rose,74,500,606
3066,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01178.jpg,rose,74,533,500
3067,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01187.jpg,rose,74,500,667
3068,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01186.jpg,rose,74,500,667
3069,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01212.jpg,rose,74,500,544
3070,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01179.jpg,rose,74,500,817
3071,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01226.jpg,rose,74,500,678
3072,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01180.jpg,rose,74,544,500
3073,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01164.jpg,rose,74,500,667
3074,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01193.jpg,rose,74,500,775
3075,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01154.jpg,rose,74,500,752
3076,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01145.jpg,rose,74,500,656
3077,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01227.jpg,rose,74,524,500
3078,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01185.jpg,rose,74,500,667
3079,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01176.jpg,rose,74,500,715
3080,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01229.jpg,rose,74,500,752
3081,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01188.jpg,rose,74,529,500
3082,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01152.jpg,rose,74,500,667
3083,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01236.jpg,rose,74,500,752
3084,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01153.jpg,rose,74,500,667
3085,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01217.jpg,rose,74,500,667
3086,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01160.jpg,rose,74,500,752
3087,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01144.jpg,rose,74,500,752
3088,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01148.jpg,rose,74,500,669
3089,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01205.jpg,rose,74,500,739
3090,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01225.jpg,rose,74,500,752
3091,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01208.jpg,rose,74,670,500
3092,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01167.jpg,rose,74,500,667
3093,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01223.jpg,rose,74,500,750
3094,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01240.jpg,rose,74,500,690
3095,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01161.jpg,rose,74,500,667
3096,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01197.jpg,rose,74,500,688
3097,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01253.jpg,rose,74,500,747
3098,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01146.jpg,rose,74,500,752
3099,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01155.jpg,rose,74,500,667
3100,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01184.jpg,rose,74,582,500
3101,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01247.jpg,rose,74,500,747
3102,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01156.jpg,rose,74,500,841
3103,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01198.jpg,rose,74,589,500
3104,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01168.jpg,rose,74,500,747
3105,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01238.jpg,rose,74,500,667
3106,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01216.jpg,rose,74,500,752
3107,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01183.jpg,rose,74,500,666
3108,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01231.jpg,rose,74,500,667
3109,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01246.jpg,rose,74,500,667
3110,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01221.jpg,rose,74,500,667
3111,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01241.jpg,rose,74,500,749
3112,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01245.jpg,rose,74,590,500
3113,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01218.jpg,rose,74,500,747
3114,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01215.jpg,rose,74,500,647
3115,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01174.jpg,rose,74,500,667
3116,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01182.jpg,rose,74,500,747
3117,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01235.jpg,rose,74,500,667
3118,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01248.jpg,rose,74,500,667
3119,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01214.jpg,rose,74,500,752
3120,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01210.jpg,rose,74,500,747
3121,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01159.jpg,rose,74,500,537
3122,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01143.jpg,rose,74,500,752
3123,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01224.jpg,rose,74,500,667
3124,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01162.jpg,rose,74,500,690
3125,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01230.jpg,rose,74,500,669
3126,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01239.jpg,rose,74,500,747
3127,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01196.jpg,rose,74,667,500
3128,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01250.jpg,rose,74,500,752
3129,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01220.jpg,rose,74,500,667
3130,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01201.jpg,rose,74,500,667
3131,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01195.jpg,rose,74,500,752
3132,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01306.jpg,rose,74,501,574
3133,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01270.jpg,rose,74,504,501
3134,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01292.jpg,rose,74,501,753
3135,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01286.jpg,rose,74,500,667
3136,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01287.jpg,rose,74,500,667
3137,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01261.jpg,rose,74,500,783
3138,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01274.jpg,rose,74,667,500
3139,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01257.jpg,rose,74,500,667
3140,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01309.jpg,rose,74,501,748
3141,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01280.jpg,rose,74,524,500
3142,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01275.jpg,rose,74,500,747
3143,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01255.jpg,rose,74,500,752
3144,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01265.jpg,rose,74,500,747
3145,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01295.jpg,rose,74,667,500
3146,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01282.jpg,rose,74,634,500
3147,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01277.jpg,rose,74,500,637
3148,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01269.jpg,rose,74,500,752
3149,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01272.jpg,rose,74,500,752
3150,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01258.jpg,rose,74,500,667
3151,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01296.jpg,rose,74,500,738
3152,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01289.jpg,rose,74,501,748
3153,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01285.jpg,rose,74,501,753
3154,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01291.jpg,rose,74,540,500
3155,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01273.jpg,rose,74,500,667
3156,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01279.jpg,rose,74,501,753
3157,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01268.jpg,rose,74,500,667
3158,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01299.jpg,rose,74,500,667
3159,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01303.jpg,rose,74,500,512
3160,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01267.jpg,rose,74,500,752
3161,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01313.jpg,rose,74,500,667
3162,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01284.jpg,rose,74,501,753
3163,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01308.jpg,rose,74,500,667
3164,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01304.jpg,rose,74,501,753
3165,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01297.jpg,rose,74,500,631
3166,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01302.jpg,rose,74,667,500
3167,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01283.jpg,rose,74,500,722
3168,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01311.jpg,rose,74,505,500
3169,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01278.jpg,rose,74,500,667
3170,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01300.jpg,rose,74,501,753
3171,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01259.jpg,rose,74,500,667
3172,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01293.jpg,rose,74,523,500
3173,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01298.jpg,rose,74,500,667
3174,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01301.jpg,rose,74,501,753
3175,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01290.jpg,rose,74,521,500
3176,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01262.jpg,rose,74,501,519
3177,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01263.jpg,rose,74,500,752
3178,/content/drive/MyDrive/Continental_task/Dataset/train/74/image_01281.jpg,rose,74,500,695
3179,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02480.jpg,morning glory,76,752,500
3180,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02534.jpg,morning glory,76,500,667
3181,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02548.jpg,morning glory,76,500,667
3182,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02490.jpg,morning glory,76,500,826
3183,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02546.jpg,morning glory,76,500,698
3184,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02500.jpg,morning glory,76,500,667
3185,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02528.jpg,morning glory,76,500,828
3186,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02471.jpg,morning glory,76,500,551
3187,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02487.jpg,morning glory,76,500,675
3188,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02510.jpg,morning glory,76,500,667
3189,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02549.jpg,morning glory,76,500,750
3190,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02468.jpg,morning glory,76,667,500
3191,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02522.jpg,morning glory,76,500,667
3192,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02470.jpg,morning glory,76,750,500
3193,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02447.jpg,morning glory,76,500,579
3194,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02544.jpg,morning glory,76,500,740
3195,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02540.jpg,morning glory,76,501,667
3196,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02505.jpg,morning glory,76,669,500
3197,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02477.jpg,morning glory,76,500,667
3198,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02489.jpg,morning glory,76,500,820
3199,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02474.jpg,morning glory,76,500,667
3200,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02464.jpg,morning glory,76,500,651
3201,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02502.jpg,morning glory,76,544,500
3202,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02469.jpg,morning glory,76,500,684
3203,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02541.jpg,morning glory,76,500,667
3204,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02508.jpg,morning glory,76,501,529
3205,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02497.jpg,morning glory,76,500,657
3206,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02520.jpg,morning glory,76,579,500
3207,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02515.jpg,morning glory,76,500,667
3208,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02451.jpg,morning glory,76,500,517
3209,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02493.jpg,morning glory,76,500,667
3210,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02539.jpg,morning glory,76,500,666
3211,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02536.jpg,morning glory,76,500,667
3212,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02521.jpg,morning glory,76,500,667
3213,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02509.jpg,morning glory,76,550,500
3214,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02449.jpg,morning glory,76,500,668
3215,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02463.jpg,morning glory,76,500,667
3216,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02450.jpg,morning glory,76,500,631
3217,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02455.jpg,morning glory,76,500,526
3218,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02482.jpg,morning glory,76,654,501
3219,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02465.jpg,morning glory,76,500,667
3220,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02483.jpg,morning glory,76,500,750
3221,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02542.jpg,morning glory,76,500,750
3222,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02532.jpg,morning glory,76,500,667
3223,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02498.jpg,morning glory,76,500,667
3224,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02453.jpg,morning glory,76,606,500
3225,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02473.jpg,morning glory,76,500,667
3226,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02517.jpg,morning glory,76,501,701
3227,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02503.jpg,morning glory,76,500,667
3228,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02448.jpg,morning glory,76,500,666
3229,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02519.jpg,morning glory,76,500,667
3230,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02476.jpg,morning glory,76,667,500
3231,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02527.jpg,morning glory,76,501,753
3232,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02533.jpg,morning glory,76,667,500
3233,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02486.jpg,morning glory,76,500,667
3234,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02545.jpg,morning glory,76,500,669
3235,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02516.jpg,morning glory,76,500,750
3236,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02552.jpg,morning glory,76,500,667
3237,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02524.jpg,morning glory,76,500,590
3238,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02547.jpg,morning glory,76,598,501
3239,/content/drive/MyDrive/Continental_task/Dataset/train/76/image_02461.jpg,morning glory,76,500,644
